ID	MVH_search_im_1	MVH_search_im_2	MVH_search_im_3	MVH_search_im_1_lp	MVH_search_im_2_lp	MVH_search_im_3_lp	MVH_search_im_1_lp_ex	MVH_search_im_2_lp_ex	MVH_search_im_3_lp_ex	MVH_search_im_1_lp_nwords	MVH_search_im_2_lp_nwords	MVH_search_im_3_lp_nwords	im_nwords_min	im_nwords_max	im_nwords_mean	MVH_search_im_1_lp_len	MVH_search_im_2_lp_len	MVH_search_im_3_lp_len	im_len_min	im_len_max	im_len_mean	total	immigrant	buitenlander	gelukszoeker	statushouder	allochtoon	vluchteling	expat	asielzoeker	immigrant_1	buitenlander_1	gelukszoeker_1	statushouder_1	allochtoon_1	vluchteling_1	expat_1	asielzoeker_1	immigrant_3	buitenlander_3	gelukszoeker_3	statushouder_3	allochtoon_3	vluchteling_3	expat_3	asielzoeker_3	base_lft	base_gender	base_opl	base_regio	base_polar	base_intpol	base_voteTK2017	base_voteTK2017_14_TEXT	MVH_att_im_1	MVH_att_im_2	MVH_att_im_3	MVH_att_importance_1	VVD	PVV	CDA	D66	GroenLinks	SP	PvdA	ChristenUnie	PvdD	50Plus	SGP	DENK	FvD	Andere_partij	Blank	I_do_not_know_yet	I_do_not_want_to_say	base_voteInt_18	base_voteInt_14_TEXT	att_im_mean	sum_parties	opl_3cat	ADMISSION_1	AZC_1	CAUSES_1	CRIME_1	CULTURE_RELIGION_1	Comments_1	DEBATE_1	ECONOMY_1	EFFECTIVE_1	FINANCIAL_SUPPORT_1	HOUSING_1	INTEGRATION_1	LANGUAGE_1	NEWS_1	ORIGIN_1	POLITICS_1	PROBLEMS_1	QUESTION_1	RACISM_1	SPECIFIC_1	STATISTICS_1	VALID_1	search query_1	ADMISSION_2	AZC_2	CAUSES_2	CRIME_2	CULTURE_RELIGION_2	Comments_2	DEBATE_2	ECONOMY_2	EFFECTIVE_2	FINANCIAL_SUPPORT_2	HOUSING_2	INTEGRATION_2	LANGUAGE_2	NEWS_2	ORIGIN_2	POLITICS_2	PROBLEMS_2	QUESTION_2	RACISM_2	SPECIFIC_2	STATISTICS_2	VALID_2	search query_2	ADMISSION_3	AZC_3	CAUSES_3	CRIME_3	CULTURE_RELIGION_3	Comments_3	DEBATE_3	ECONOMY_3	EFFECTIVE_3	FINANCIAL_SUPPORT_3	HOUSING_3	INTEGRATION_3	LANGUAGE_3	NEWS_3	ORIGIN_3	POLITICS_3	PROBLEMS_3	QUESTION_3	RACISM_3	SPECIFIC_3	STATISTICS_3	VALID_3	search query_3	total_valid	ADMISSION	AZC	CAUSES	CRIME	CULTURE_RELIGION	DEBATE	ECONOMY	EFFECTIVE	FINANCIAL_SUPPORT	HOUSING	INTEGRATION	LANGUAGE	NEWS	ORIGIN	POLITICS	PROBLEMS	QUESTION	RACISM	SPECIFIC	STATISTICS	VALID
1045	Immigranten nl	Oplossingen immigranten	Vluchtelingen nl	immigranten nl	oplossingen immigranten	vluchtelingen nl	immigranten nl	oplossingen immigranten	vluchtelingen nl	2	2	2	2	2	2.0	14	23	16	14	23	17.666666666666668	immigranten nl oplossingen immigranten vluchtelingen nl	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	42	2	4	7	8.0	0.0	16		4	4	4	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0			4.0	0.0	2									1.0				0.0					0.0		0.0		1.0	immigranten nl	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	oplossingen immigranten																				0.0		1.0	vluchtelingen nl	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
1046	Vluchtelingen in Nederland	Expets in Nederland	Buitenlands in Nederland	vluchtelingen in nederland	expets in nederland	buitenlands in nederland	vluchtelingen in nederland	expets in nederland	buitenlands in nederland	3	3	3	3	3	3.0	26	19	24	19	26	23.0	vluchtelingen in nederland expets in nederland buitenlands in nederland	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	41	2	4	8		1.0	13		6	3	5	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0			4.666666666666667	0.0	2																				0.0		1.0	vluchtelingen in nederland									1.0				0.0					0.0		0.0		1.0	expets in nederland									1.0				0.0					0.0		0.0		1.0	buitenlands in nederland	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
1047	immigratie	coa	asielzoekers	immigratie	coa	asielzoekers	immigratie	coa	asielzoekers	1	1	1	1	1	1.0	10	3	12	3	12	8.333333333333334	immigratie coa asielzoekers	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	51	2	4	6	7.0	6.0	1		4	5	4	2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.333333333333333	1.0	2									1.0				0.0					0.0		0.0		1.0	immigratie	0.0	1.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	coa									1.0				0.0					0.0		0.0		1.0	asielzoekers	3.0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
1048	Immigratie	IND	Asielzoekers	immigratie	ind	asielzoekers	immigratie	ind	asielzoekers	1	1	1	1	1	1.0	10	3	12	3	12	8.333333333333334	immigratie ind asielzoekers	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	53	2	6	6	5.0	3.0	6		4	5	3	3	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.0	3.0	3									1.0				0.0					0.0		0.0		1.0	immigratie	1.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	ind									1.0				0.0					0.0		0.0		1.0	asielzoekers	3.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
1049	Immigratie	inburgering	Opleiding	immigratie	inburgering	opleiding	immigratie	inburgering	opleiding	1	1	1	1	1	1.0	10	11	9	9	11	10.0	immigratie inburgering opleiding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	1	7	7	4.0	7.0	12		7	6	7	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0			6.666666666666667	1.0	3									1.0				0.0					0.0		0.0		1.0	immigratie	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	inburgering	0.0	0.0	0.0	0.0	0.0		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	opleiding	3.0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1
1050	expats den haag	immigranten opvangcentra	procedure immigranten	expats den haag	immigranten opvangcentra	procedure immigranten	expats den haag	immigranten opvangcentra	procedure immigranten	3	2	2	2	3	2.3333333333333335	15	24	21	15	24	20.0	expats den haag immigranten opvangcentra procedure immigranten	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	49	1	7	12	6.0	9.0	1		6	6	7	3	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		Code Oranje	6.333333333333333	3.0	3	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	expats den haag	0.0	1.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	immigranten opvangcentra	1.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	procedure immigranten	3.0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
1051	nederland samenstelling bevolking	migratiecijfers	cbs	nederland samenstelling bevolking	migratiecijfers	cbs	nederland samenstelling bevolking	migratiecijfers	cbs	3	1	1	1	3	1.6666666666666667	33	15	3	3	33	17.0	nederland samenstelling bevolking migratiecijfers cbs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	1	7	8	4.0	9.0	4		5	6	6	3	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			5.666666666666667	2.0	3	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	nederland samenstelling bevolking	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	migratiecijfers	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	cbs	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1
1053	Asiel	Integratie	Inburgering	asiel	integratie	inburgering	asiel	integratie	inburgering	1	1	1	1	1	1.0	5	10	11	5	11	8.666666666666666	asiel integratie inburgering	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	1	6	4	7.0	6.0	1		2	4	3	4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0			3.0	2.0	3									1.0				0.0					0.0		0.0		1.0	asiel	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	integratie	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	inburgering	3.0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1
1054	asielzoekers herkomst	veilige landen	asiel procedure	asielzoekers herkomst	veilige landen	asiel procedure	asielzoekers herkomst	veilige landen	asiel procedure	2	2	2	2	2	2.0	21	14	15	14	21	16.666666666666668	asielzoekers herkomst veilige landen asiel procedure	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	60	2	5	3	5.0	7.0	6		3	4	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0			2.6666666666666665	0.0	2	0.0	0.0	0.0	0.0	0.0	origin country	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	asielzoekers herkomst	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	veilige landen	1.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	asiel procedure	3.0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1
1056	Immigranten	Vluchtelingen	Nieuwe burgers	immigranten	vluchtelingen	nieuwe burgers	immigranten	vluchtelingen	nieuwe burgers	1	1	2	1	2	1.3333333333333333	11	13	14	11	14	12.666666666666666	immigranten vluchtelingen nieuwe burgers	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	2	5	8	4.0	5.0	7		4	4	4	4	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.0	3.0	2									1.0				0.0					0.0		0.0		1.0	immigranten									1.0				0.0					0.0		0.0		1.0	vluchtelingen									0.0				0.0					0.0		0.0		1.0	nieuwe burgers	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
1057	Black lives matter	BLM	Discrimnatie nederland	black lives matter	blm	discrimnatie nederland	black lives matter	blm	discrimnatie nederland	3	1	2	1	3	2.0	18	3	22	3	22	14.333333333333334	black lives matter blm discrimnatie nederland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	4	10	7.0	3.0	1		6	4	4	4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.666666666666667	1.0	2	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	black lives matter	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	blm	0.0	0.0	0.0	1.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	discrimnatie nederland	3.0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1
1058	allochtonen in ons land	vluchtelingen naar ons land	statushouders in mijn dorp	allochtonen in ons land	vluchtelingen naar ons land	statushouders in mijn dorp	allochtonen in ons land	vluchtelingen naar ons land	statushouders in mijn dorp	4	4	4	4	4	4.0	23	27	26	23	27	25.333333333333332	allochtonen in ons land vluchtelingen naar ons land statushouders in mijn dorp	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	57	1	4	4	6.0	6.0	8		4	6	4	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.666666666666667	1.0	2									1.0				0.0					0.0		0.0		1.0	allochtonen in ons land									1.0				0.0					0.0		0.0		1.0	vluchtelingen naar ons land	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	statushouders in mijn dorp	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
1059	immigrant in the netherlands	how many ethnics in the netherlands	is the netherlands safe	immigrant in the netherlands	how many ethnics in the netherlands	is the netherlands safe	immigrant in the netherlands	how many ethnics in the netherlands	is the netherlands safe	4	6	4	4	6	4.666666666666667	28	35	23	23	35	28.666666666666668	immigrant in the netherlands how many ethnics in the netherlands is the netherlands safe	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	2	6	7	6.0	6.0	12		4	3	4	3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0			3.6666666666666665	2.0	3									1.0				1.0					0.0		0.0		1.0	immigrant in the netherlands	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	how many ethnics in the netherlands	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	is the netherlands safe	3.0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1
1060	wat is er aan de hand in......	samenleving in.....	reden van vertrek uit.....	wat is er aan de hand in	samenleving in	reden van vertrek uit	wat is er aan de hand in	samenleving in	reden van vertrek uit	7	2	4	2	7	4.333333333333333	24	14	21	14	24	19.666666666666668	wat is er aan de hand in samenleving in reden van vertrek uit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	1	4	8	3.0	2.0	10		3	5	5	2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.333333333333333	1.0	2	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	wat is er aan de hand in																						0.0	samenleving in	0.0	0.0	1.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	reden van vertrek uit	2.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
1061	Immigratie Nederland	Vluchtelingen in NL	AZC	immigratie nederland	vluchtelingen in nl	azc	immigratie nederland	vluchtelingen in nl	azc	2	3	1	1	3	2.0	20	19	3	3	20	14.0	immigratie nederland vluchtelingen in nl azc	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	1	4	9	3.0	6.0	7		2	4	4	3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			3.3333333333333335	1.0	2									1.0				0.0					0.0		0.0		1.0	immigratie nederland									1.0				0.0					0.0		0.0		1.0	vluchtelingen in nl	0.0	1.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	azc	3.0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
1062	(Land) gewoontes	(Land) cultuur	(Land) Geloof	land gewoontes	land cultuur	land geloof	land gewoontes	land cultuur	land geloof	2	2	2	2	2	2.0	14	12	11	11	14	12.333333333333334	land gewoontes land cultuur land geloof	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	1	4	11	8.0	4.0	16		7	3	2	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.0	2.0	2	0.0	0.0	0.0	0.0	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	land gewoontes	0.0	0.0	0.0	0.0	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	land cultuur	0.0	0.0	0.0	0.0	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	land geloof	3.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
1063	Immigratie	Overlast asielzoekers	Buitenlanders	immigratie	overlast asielzoekers	buitenlanders	immigratie	overlast asielzoekers	buitenlanders	1	2	1	1	2	1.3333333333333333	10	21	13	10	21	14.666666666666666	immigratie overlast asielzoekers buitenlanders	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	62	1	3	9	10.0	9.0	2		3	5	1	5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			3.0	1.0	2									1.0				0.0					0.0		0.0		1.0	immigratie	0.0	0.0	0.0	1.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	overlast asielzoekers									1.0				0.0					0.0		0.0		1.0	buitenlanders	3.0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
1064	immigratie	discussie	nvt	immigratie	discussie	nvt	immigratie	discussie		1	1	1	1	1	1.0	10	9	3	3	10	7.333333333333333	immigratie discussie nvt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	1	4	9	5.0	6.0	3		5	4	5	3	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.666666666666667	3.0	2									1.0				0.0					0.0		0.0		1.0	immigratie	0.0	0.0	0.0	0.0	0.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	discussie																						0.0		2.0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
1065	Allochtonen	Asielzoekers	Emigreren	allochtonen	asielzoekers	emigreren	allochtonen	asielzoekers	emigreren	1	1	1	1	1	1.0	11	12	9	9	12	10.666666666666666	allochtonen asielzoekers emigreren	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	41	1	4	9	7.0	6.0	3		2	2	4	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			2.6666666666666665	2.0	2									1.0				0.0					0.0		0.0		1.0	allochtonen									1.0				0.0					0.0		0.0		1.0	asielzoekers									1.0				0.0					0.0		0.0		1.0	emigreren	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
1066	SCP.nl	CBS.nl	nos.nl	scpnl	cbsnl	nosnl	scpnl	cbsnl	nosnl	1	1	1	1	1	1.0	5	5	5	5	5	5.0	scpnl cbsnl nosnl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	1	6	5	3.0	7.0	7		6	6	6	2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		Piraten Partij	6.0	2.0	3	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	scpnl	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	cbsnl	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	nosnl	3.0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1
1067	Immigrant	Afrika	Bootjes	immigrant	afrika	bootjes	immigrant	afrika	bootjes	1	1	1	1	1	1.0	9	6	7	6	9	7.333333333333333	immigrant afrika bootjes	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	1	4	7	4.0	5.0	6		4	3	2	3	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			3.0	3.0	2									1.0				0.0					0.0		0.0		1.0	immigrant	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	afrika	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	bootjes	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
1069	moslims	terrorisme	discrimintatie	moslims	terrorisme	discrimintatie	moslims	terrorisme	discrimintatie	1	1	1	1	1	1.0	7	10	14	7	14	10.333333333333334	moslims terrorisme discrimintatie	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	1	6	9	10.0	3.0	11		3	6	1	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0			3.3333333333333335	1.0	3	0.0	0.0	0.0	0.0	1.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	moslims	0.0	0.0	0.0	1.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	terrorisme	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	discrimintatie	3.0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1
1070	immigranten nederland	asielzoekers	vluchtelingen	immigranten nederland	asielzoekers	vluchtelingen	immigranten nederland	asielzoekers	vluchtelingen	2	1	1	1	2	1.3333333333333333	21	12	13	12	21	15.333333333333334	immigranten nederland asielzoekers vluchtelingen	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	42	1	4	6	5.0	1.0	9		4	4	4	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.0	1.0	2									1.0				0.0					0.0		0.0		1.0	immigranten nederland									1.0				0.0					0.0		0.0		1.0	asielzoekers									1.0				0.0					0.0		0.0		1.0	vluchtelingen	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
1071	Allochtone	Immigranten	Ind	allochtone	immigranten	ind	allochtone	immigranten	ind	1	1	1	1	1	1.0	10	11	3	3	11	8.0	allochtone immigranten ind	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	65	1	7	9	2.0	7.0	4		6	7	7	2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			6.666666666666667	1.0	3									1.0				0.0					0.0		0.0		1.0	allochtone									1.0				0.0					0.0		0.0		1.0	immigranten	1.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	ind	3.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
